request_id,app_id,point_x,point_y,entry_node,node_1,node_2,node_3,propagation_ms,processing_ms,latency_max_ms,slo_violation,total_ms,status
197,APP-EME,46.060639,7.117529,UAV-167,UAV-166,UAV-252,UAV-116,2278.087152,120.000000,1300.000000,YES,2398.087152,OK
198,APP-EME,49.930392,7.101961,UAV-181,UAV-278,UAV-281,UAV-190,1376.757738,120.000000,1300.000000,YES,1496.757738,OK
199,APP-EME,47.082386,7.591832,UAV-174,UAV-318,UAV-095,UAV-120,2952.262580,120.000000,1300.000000,YES,3072.262580,OK
200,APP-EME,45.499794,6.140489,UAV-167,UAV-166,UAV-252,UAV-308,2357.064390,120.000000,1300.000000,YES,2477.064390,OK
201,APP-EME,46.600882,7.279938,UAV-167,UAV-166,UAV-275,UAV-129,2177.323908,120.000000,1300.000000,YES,2297.323908,OK
202,APP-EME,47.778912,7.683728,UAV-174,UAV-332,UAV-095,UAV-311,2935.020413,120.000000,1300.000000,YES,3055.020413,OK
203,APP-EME,46.206054,6.213831,UAV-167,UAV-166,UAV-252,UAV-311,2312.357488,120.000000,1300.000000,YES,2432.357488,OK
204,APP-EME,46.668169,7.909364,UAV-272,UAV-168,UAV-275,UAV-152,1320.907517,120.000000,1300.000000,YES,1440.907517,OK
205,APP-EME,46.418527,6.334177,UAV-167,UAV-166,UAV-281,UAV-282,2349.730579,120.000000,1300.000000,YES,2469.730579,OK
206,APP-EME,48.011444,7.930956,UAV-174,UAV-186,UAV-095,UAV-111,2817.639661,120.000000,1300.000000,YES,2937.639661,OK
207,APP-EME,49.036001,6.703714,UAV-174,UAV-262,UAV-252,UAV-116,2902.127668,120.000000,1300.000000,YES,3022.127668,OK
208,APP-EME,49.552147,7.041707,UAV-327,UAV-274,UAV-275,UAV-155,3001.163809,120.000000,1300.000000,YES,3121.163809,OK
209,APP-EME,47.031412,6.772390,UAV-174,UAV-323,UAV-281,UAV-282,3165.605394,120.000000,1300.000000,YES,3285.605394,OK
210,APP-EME,45.626075,7.805918,UAV-168,UAV-168,UAV-095,UAV-120,1273.787692,120.000000,1300.000000,YES,1393.787692,OK
211,APP-EME,48.050662,7.145108,UAV-174,UAV-330,UAV-281,UAV-129,2955.064881,120.000000,1300.000000,YES,3075.064881,OK
212,APP-EME,47.167274,6.046942,UAV-326,UAV-332,UAV-095,UAV-308,2010.878946,120.000000,1300.000000,YES,2130.878946,OK
213,APP-EME,46.166918,6.814309,UAV-167,UAV-166,UAV-252,UAV-308,2201.446983,120.000000,1300.000000,YES,2321.446983,OK
214,APP-EME,48.753121,7.049474,UAV-174,UAV-151,UAV-252,UAV-311,2981.695046,120.000000,1300.000000,YES,3101.695046,OK
215,APP-EME,47.814982,7.786880,UAV-174,UAV-153,UAV-275,UAV-142,2819.179737,120.000000,1300.000000,YES,2939.179737,OK
216,APP-EME,47.797802,6.624313,UAV-174,UAV-156,UAV-095,UAV-116,3162.076917,120.000000,1300.000000,YES,3282.076917,OK
217,APP-EME,47.405200,7.253793,UAV-174,UAV-211,UAV-252,UAV-311,3028.263748,120.000000,1300.000000,YES,3148.263748,OK
218,APP-EME,46.426843,6.780722,UAV-167,UAV-166,UAV-275,UAV-152,2357.745145,120.000000,1300.000000,YES,2477.745145,OK
219,APP-EME,49.285729,6.012710,UAV-180,UAV-180,UAV-281,UAV-282,924.993713,120.000000,1300.000000,NO,1044.993713,OK
220,APP-EME,49.713838,7.870984,UAV-327,UAV-274,UAV-275,UAV-154,2887.293734,120.000000,1300.000000,YES,3007.293734,OK
221,APP-EME,48.272624,7.738368,UAV-327,UAV-168,UAV-252,UAV-111,3685.767451,120.000000,1300.000000,YES,3805.767451,OK
222,APP-EME,46.573957,7.642689,UAV-272,UAV-168,UAV-281,UAV-155,1411.859113,120.000000,1300.000000,YES,1531.859113,OK
223,APP-EME,49.122650,6.112998,UAV-326,UAV-278,UAV-095,UAV-116,1955.845413,120.000000,1300.000000,YES,2075.845413,OK
224,APP-EME,46.999318,7.773259,UAV-272,UAV-168,UAV-252,UAV-120,1416.026101,120.000000,1300.000000,YES,1536.026101,OK
225,APP-EME,49.322653,7.627529,UAV-327,UAV-262,UAV-095,UAV-308,3217.498165,120.000000,1300.000000,YES,3337.498165,OK
226,APP-EME,47.035728,6.352287,UAV-326,UAV-323,UAV-095,UAV-308,2093.952926,120.000000,1300.000000,YES,2213.952926,OK
227,APP-EME,46.533028,7.342944,UAV-167,UAV-166,UAV-252,UAV-311,2368.758439,120.000000,1300.000000,YES,2488.758439,OK
228,APP-EME,45.962318,6.998175,UAV-167,UAV-166,UAV-275,UAV-169,2312.591004,120.000000,1300.000000,YES,2432.591004,OK
229,APP-EME,48.505596,7.754433,UAV-327,UAV-182,UAV-281,UAV-282,3452.299612,120.000000,1300.000000,YES,3572.299612,OK
230,APP-EME,47.997528,7.800524,UAV-174,UAV-186,UAV-275,UAV-190,2932.785811,120.000000,1300.000000,YES,3052.785811,OK
231,APP-EME,46.721325,6.646295,UAV-167,UAV-194,UAV-281,UAV-282,2400.339639,120.000000,1300.000000,YES,2520.339639,OK
232,APP-EME,49.029118,6.197940,UAV-326,UAV-274,UAV-275,UAV-154,1857.713898,120.000000,1300.000000,YES,1977.713898,OK
233,APP-EME,45.669495,7.919101,UAV-168,UAV-168,UAV-095,UAV-311,1324.733982,120.000000,1300.000000,YES,1444.733982,OK
234,APP-EME,45.727399,7.404447,UAV-167,UAV-153,UAV-252,UAV-111,2323.066015,120.000000,1300.000000,YES,2443.066015,OK
235,APP-EME,46.411847,7.414736,UAV-167,UAV-166,UAV-281,UAV-129,2374.776973,120.000000,1300.000000,YES,2494.776973,OK
236,APP-EME,46.966722,6.547895,UAV-167,UAV-166,UAV-252,UAV-116,2378.239496,120.000000,1300.000000,YES,2498.239496,OK
237,APP-EME,46.479096,7.125841,UAV-167,UAV-318,UAV-095,UAV-120,2245.977459,120.000000,1300.000000,YES,2365.977459,OK
238,APP-EME,47.861529,7.118073,UAV-174,UAV-330,UAV-095,UAV-308,2936.036524,120.000000,1300.000000,YES,3056.036524,OK
239,APP-EME,46.298367,6.242204,UAV-167,UAV-166,UAV-252,UAV-311,2405.516524,120.000000,1300.000000,YES,2525.516524,OK
240,APP-EME,49.837557,7.733263,UAV-327,UAV-332,UAV-275,UAV-152,3151.145651,120.000000,1300.000000,YES,3271.145651,OK
241,APP-EME,47.839379,6.723321,UAV-174,UAV-156,UAV-281,UAV-282,3241.677144,120.000000,1300.000000,YES,3361.677144,OK
242,APP-EME,46.751390,6.233953,UAV-167,UAV-166,UAV-095,UAV-111,2425.114217,120.000000,1300.000000,YES,2545.114217,OK
243,APP-EME,47.336991,6.053653,UAV-326,UAV-211,UAV-252,UAV-116,2084.759762,120.000000,1300.000000,YES,2204.759762,OK
244,APP-EME,48.051756,6.584919,UAV-174,UAV-262,UAV-281,UAV-282,3100.411495,120.000000,1300.000000,YES,3220.411495,OK
245,APP-EME,45.102749,6.945168,UAV-320,UAV-161,UAV-095,UAV-120,851.489728,120.000000,1300.000000,NO,971.489728,OK
246,APP-EME,45.356860,6.786900,UAV-167,UAV-153,UAV-275,UAV-142,2199.234858,120.000000,1300.000000,YES,2319.234858,OK
247,APP-EME,49.873387,7.010440,UAV-181,UAV-274,UAV-275,UAV-152,1209.129074,120.000000,1300.000000,YES,1329.129074,OK
248,APP-EME,47.219742,7.243432,UAV-174,UAV-278,UAV-095,UAV-308,3162.046547,120.000000,1300.000000,YES,3282.046547,OK
249,APP-EME,47.218924,6.358611,UAV-326,UAV-323,UAV-252,UAV-308,2113.764505,120.000000,1300.000000,YES,2233.764505,OK
250,APP-EME,45.764613,7.915563,UAV-168,UAV-168,UAV-252,UAV-311,1357.469032,120.000000,1300.000000,YES,1477.469032,OK
251,APP-EME,48.955725,7.695426,UAV-327,UAV-332,UAV-281,UAV-154,3216.575923,120.000000,1300.000000,YES,3336.575923,OK
252,APP-EME,48.258838,7.240633,UAV-174,UAV-151,UAV-095,UAV-116,3070.002292,120.000000,1300.000000,YES,3190.002292,OK
253,APP-EME,46.809743,6.535412,UAV-167,UAV-166,UAV-252,UAV-311,2472.537380,120.000000,1300.000000,YES,2592.537380,OK
254,APP-EME,49.865470,7.780590,UAV-327,UAV-168,UAV-275,UAV-155,3383.275475,120.000000,1300.000000,YES,3503.275475,OK
255,APP-EME,49.589696,6.209320,UAV-180,UAV-180,UAV-281,UAV-282,957.105470,120.000000,1300.000000,NO,1077.105470,OK
256,APP-EME,49.155872,7.987797,UAV-327,UAV-186,UAV-095,UAV-311,3319.073178,120.000000,1300.000000,YES,3439.073178,OK
257,APP-EME,48.237996,7.148264,UAV-174,UAV-274,UAV-275,UAV-169,2969.067737,120.000000,1300.000000,YES,3089.067737,OK
258,APP-EME,46.914614,6.127145,UAV-167,UAV-330,UAV-252,UAV-111,2465.428896,120.000000,1300.000000,YES,2585.428896,OK
259,APP-EME,49.013140,7.603542,UAV-327,UAV-262,UAV-281,UAV-190,3190.079806,120.000000,1300.000000,YES,3310.079806,OK
260,APP-EME,49.439025,7.643369,UAV-327,UAV-151,UAV-095,UAV-116,3210.041187,120.000000,1300.000000,YES,3330.041187,OK
261,APP-EME,45.626182,6.651175,UAV-167,UAV-166,UAV-252,UAV-120,2467.497575,120.000000,1300.000000,YES,2587.497575,OK
262,APP-EME,45.013982,7.800678,UAV-161,UAV-161,UAV-095,UAV-308,860.806699,120.000000,1300.000000,NO,980.806699,OK
263,APP-EME,48.168485,7.813727,UAV-174,UAV-153,UAV-252,UAV-311,3258.051590,120.000000,1300.000000,YES,3378.051590,OK
264,APP-EME,48.873539,6.357972,UAV-326,UAV-156,UAV-275,UAV-129,2035.646834,120.000000,1300.000000,YES,2155.646834,OK
265,APP-EME,45.817594,6.520295,UAV-167,UAV-166,UAV-281,UAV-282,2503.885876,120.000000,1300.000000,YES,2623.885876,OK
266,APP-EME,45.964076,6.194051,UAV-167,UAV-166,UAV-095,UAV-308,2506.911450,120.000000,1300.000000,YES,2626.911450,OK
267,APP-EME,48.532403,6.751217,UAV-174,UAV-182,UAV-252,UAV-111,3383.130964,120.000000,1300.000000,YES,3503.130964,OK
268,APP-EME,48.164975,7.338264,UAV-174,UAV-194,UAV-275,UAV-154,3128.426509,120.000000,1300.000000,YES,3248.426509,OK
269,APP-EME,47.233778,7.329667,UAV-174,UAV-211,UAV-281,UAV-282,3224.584740,120.000000,1300.000000,YES,3344.584740,OK
270,APP-EME,48.235284,6.117584,UAV-326,UAV-265,UAV-281,UAV-155,2181.948684,120.000000,1300.000000,YES,2301.948684,OK
271,APP-EME,49.688495,6.179294,UAV-180,UAV-180,UAV-095,UAV-116,954.425364,120.000000,1300.000000,NO,1074.425364,OK
272,APP-EME,49.143358,6.746570,UAV-174,UAV-274,UAV-275,UAV-152,3212.838823,120.000000,1300.000000,YES,3332.838823,OK
273,APP-EME,48.981004,7.937259,UAV-327,UAV-168,UAV-095,UAV-120,3291.233641,120.000000,1300.000000,YES,3411.233641,OK
274,APP-EME,49.936209,6.784423,UAV-181,UAV-274,UAV-275,UAV-129,1295.974037,120.000000,1300.000000,YES,1415.974037,OK
275,APP-EME,48.848775,7.856237,UAV-327,UAV-278,UAV-252,UAV-308,3319.982110,120.000000,1300.000000,YES,3439.982110,OK
276,APP-EME,46.504303,7.529028,UAV-272,UAV-168,UAV-252,UAV-311,1440.721388,120.000000,1300.000000,YES,1560.721388,OK
277,APP-EME,46.206515,6.109031,UAV-167,UAV-318,UAV-095,UAV-311,2402.060458,120.000000,1300.000000,YES,2522.060458,OK
278,APP-EME,48.182339,7.727629,UAV-174,UAV-323,UAV-252,UAV-111,3396.290094,120.000000,1300.000000,YES,3516.290094,OK
279,APP-EME,46.098640,7.670681,UAV-168,UAV-168,UAV-281,UAV-282,1545.553318,120.000000,1300.000000,YES,1665.553318,OK
280,APP-EME,47.453704,7.056370,UAV-174,UAV-332,UAV-095,UAV-116,3344.274687,120.000000,1300.000000,YES,3464.274687,OK
281,APP-EME,46.889157,6.703234,UAV-167,UAV-153,UAV-252,UAV-120,2302.123701,120.000000,1300.000000,YES,2422.123701,OK
282,APP-EME,46.101269,7.694729,UAV-168,UAV-168,UAV-275,UAV-142,1352.759550,120.000000,1300.000000,YES,1472.759550,OK
283,APP-EME,48.198927,7.362102,UAV-174,UAV-186,UAV-281,UAV-154,3268.099132,120.000000,1300.000000,YES,3388.099132,OK
284,APP-EME,45.161397,7.860172,UAV-161,UAV-161,UAV-095,UAV-308,932.758190,120.000000,1300.000000,NO,1052.758190,OK
285,APP-EME,45.747872,7.725640,UAV-168,UAV-168,UAV-252,UAV-311,1488.503522,120.000000,1300.000000,YES,1608.503522,OK
286,APP-EME,47.261593,7.126370,UAV-174,UAV-262,UAV-275,UAV-169,3114.904452,120.000000,1300.000000,YES,3234.904452,OK
287,APP-EME,47.655145,6.783417,UAV-174,UAV-323,UAV-095,UAV-308,3335.324995,120.000000,1300.000000,YES,3455.324995,OK
288,APP-EME,46.171661,7.745418,UAV-168,UAV-168,UAV-252,UAV-116,1482.532838,120.000000,1300.000000,YES,1602.532838,OK
289,APP-EME,47.952048,6.709866,UAV-174,UAV-330,UAV-281,UAV-282,3370.240944,120.000000,1300.000000,YES,3490.240944,OK
290,APP-EME,45.756937,7.315736,UAV-167,UAV-332,UAV-275,UAV-190,2481.333725,120.000000,1300.000000,YES,2601.333725,OK
291,APP-EME,47.678508,7.812588,UAV-174,UAV-156,UAV-281,UAV-282,3282.246315,120.000000,1300.000000,YES,3402.246315,OK
292,APP-EME,48.979079,7.626196,UAV-327,UAV-211,UAV-095,UAV-311,3309.777911,120.000000,1300.000000,YES,3429.777911,OK
293,APP-EME,45.838353,7.620483,UAV-168,UAV-168,UAV-252,UAV-111,1529.050899,120.000000,1300.000000,YES,1649.050899,OK
294,APP-EME,45.428963,6.445423,UAV-167,UAV-166,UAV-281,UAV-152,2539.031811,120.000000,1300.000000,YES,2659.031811,OK
295,APP-EME,46.906036,7.160430,UAV-174,UAV-262,UAV-095,UAV-116,3131.384757,120.000000,1300.000000,YES,3251.384757,OK
296,APP-EME,47.992126,6.119966,UAV-326,UAV-274,UAV-275,UAV-129,2083.135546,120.000000,1300.000000,YES,2203.135546,OK
297,APP-EME,49.538925,6.989028,UAV-327,UAV-278,UAV-252,UAV-120,3149.571057,120.000000,1300.000000,YES,3269.571057,OK
298,APP-EME,45.802671,7.579213,UAV-168,UAV-168,UAV-062,UAV-308,1428.976438,120.000000,1300.000000,YES,1548.976438,OK
299,APP-EME,48.202460,7.653730,UAV-174,UAV-274,UAV-275,UAV-154,3098.738434,120.000000,1300.000000,YES,3218.738434,OK
300,APP-EME,47.133205,7.445029,UAV-174,UAV-330,UAV-095,UAV-311,3242.588673,120.000000,1300.000000,YES,3362.588673,OK
301,APP-TEL,18.007835,-6.222848,UAV-072,UAV-293,UAV-072,HAPS-002,739.430554,144.375000,5000.000000,NO,883.805554,OK
302,APP-TEL,18.614308,-6.002141,UAV-294,UAV-293,UAV-072,HAPS-002,883.096261,144.375000,5000.000000,NO,1027.471261,OK
303,APP-TEL,20.806659,-7.646721,UAV-299,UAV-078,UAV-078,HAPS-002,1809.639492,144.375000,5000.000000,NO,1954.014492,OK
304,APP-TEL,21.459387,-7.815272,UAV-085,UAV-085,UAV-085,HAPS-002,782.248157,144.375000,5000.000000,NO,926.623157,OK
305,APP-TEL,20.534671,-7.063507,UAV-299,UAV-078,UAV-078,HAPS-002,2096.573399,144.375000,5000.000000,NO,2240.948399,OK
306,APP-TEL,21.728815,-7.637701,UAV-085,UAV-085,UAV-085,HAPS-002,746.470683,144.375000,5000.000000,NO,890.845683,OK
307,APP-TEL,18.929622,-7.475285,UAV-078,UAV-078,UAV-078,HAPS-002,1701.279318,144.375000,5000.000000,NO,1845.654318,OK
308,APP-TEL,18.219460,-7.345252,UAV-078,UAV-078,UAV-078,HAPS-002,1605.586956,144.375000,5000.000000,NO,1749.961956,OK
309,APP-TEL,20.965580,-7.472161,UAV-299,UAV-078,UAV-078,HAPS-002,1943.675057,144.375000,5000.000000,NO,2088.050057,OK
310,APP-TEL,18.482860,-6.704092,UAV-078,UAV-078,UAV-078,HAPS-002,1658.959065,144.375000,5000.000000,NO,1803.334065,OK
311,APP-TEL,18.410634,-6.754871,UAV-078,UAV-078,UAV-078,HAPS-002,1675.078968,144.375000,5000.000000,NO,1819.453968,OK
312,APP-TEL,19.882209,-7.972151,UAV-078,UAV-078,UAV-078,HAPS-002,1722.060769,144.375000,5000.000000,NO,1866.435769,OK
313,APP-TEL,18.598614,-6.038705,UAV-294,UAV-293,UAV-072,HAPS-002,885.348786,144.375000,5000.000000,NO,1029.723786,OK
314,APP-TEL,21.190723,-7.034893,UAV-299,UAV-078,UAV-078,HAPS-002,1891.236649,144.375000,5000.000000,NO,2035.611649,OK
315,APP-TEL,18.890764,-7.961990,UAV-078,UAV-078,UAV-078,HAPS-002,1757.153997,144.375000,5000.000000,NO,1901.528997,OK
316,APP-TEL,21.573012,-6.436149,UAV-086,UAV-077,UAV-069,HAPS-002,487.559452,144.375000,5000.000000,NO,631.934452,OK
317,APP-TEL,18.748728,-6.530658,UAV-299,UAV-078,UAV-078,HAPS-002,2187.480684,144.375000,5000.000000,NO,2331.855684,OK
318,APP-TEL,19.711093,-6.494647,UAV-079,UAV-079,UAV-079,HAPS-002,1327.929248,144.375000,5000.000000,NO,1472.304248,OK
319,APP-TEL,18.241950,-7.295880,UAV-078,UAV-078,UAV-078,HAPS-002,1799.439397,144.375000,5000.000000,NO,1943.814397,OK
320,APP-TEL,21.887840,-6.012766,UAV-086,UAV-077,HAPS-001,HAPS-002,440.570862,88.125000,5000.000000,NO,528.695862,OK
321,APP-TEL,20.989060,-6.023590,UAV-079,UAV-079,UAV-079,HAPS-002,1422.407881,144.375000,5000.000000,NO,1566.782881,OK
322,APP-TEL,19.907197,-7.325064,UAV-299,UAV-078,UAV-078,HAPS-002,2053.343882,144.375000,5000.000000,NO,2197.718882,OK
323,APP-TEL,18.945479,-7.120838,UAV-078,UAV-078,UAV-078,HAPS-002,1664.134512,144.375000,5000.000000,NO,1808.509512,OK
324,APP-TEL,19.331085,-6.988245,UAV-299,UAV-078,UAV-078,HAPS-002,1947.469493,144.375000,5000.000000,NO,2091.844493,OK
325,APP-TEL,21.131285,-7.553992,UAV-085,UAV-085,UAV-085,HAPS-002,765.449828,144.375000,5000.000000,NO,909.824828,OK
326,APP-TEL,18.781013,-6.709684,UAV-299,UAV-078,UAV-078,HAPS-002,1984.541442,144.375000,5000.000000,NO,2128.916442,OK
327,APP-TEL,19.533797,-6.121339,UAV-079,UAV-079,UAV-079,HAPS-002,1329.971844,144.375000,5000.000000,NO,1474.346844,OK
328,APP-TEL,19.025561,-7.462345,UAV-078,UAV-078,UAV-078,HAPS-002,1632.408897,144.375000,5000.000000,NO,1776.783897,OK
329,APP-TEL,18.300687,-6.644447,UAV-293,UAV-293,UAV-072,HAPS-002,691.016795,144.375000,5000.000000,NO,835.391795,OK
330,APP-TEL,20.395299,-7.320262,UAV-299,UAV-078,UAV-078,HAPS-002,2083.076265,144.375000,5000.000000,NO,2227.451265,OK
331,APP-TEL,18.282413,-7.708594,UAV-078,UAV-078,UAV-078,HAPS-002,1622.233825,144.375000,5000.000000,NO,1766.608825,OK
332,APP-TEL,20.804394,-6.410015,UAV-079,UAV-079,UAV-079,HAPS-002,1295.819199,144.375000,5000.000000,NO,1440.194199,OK
333,APP-TEL,19.332220,-6.093071,UAV-079,UAV-079,UAV-079,HAPS-002,1361.861878,144.375000,5000.000000,NO,1506.236878,OK
334,APP-TEL,18.293273,-7.571485,UAV-078,UAV-078,UAV-078,HAPS-002,1800.300951,144.375000,5000.000000,NO,1944.675951,OK
335,APP-TEL,21.772976,-6.220833,UAV-086,UAV-204,HAPS-001,HAPS-002,454.940160,88.125000,5000.000000,NO,543.065160,OK
336,APP-TEL,18.014502,-7.801076,UAV-078,UAV-078,UAV-078,HAPS-002,1675.304927,144.375000,5000.000000,NO,1819.679927,OK
337,APP-TEL,19.655984,-7.941309,UAV-078,UAV-078,UAV-078,HAPS-002,1740.821993,144.375000,5000.000000,NO,1885.196993,OK
338,APP-TEL,21.208873,-7.024052,UAV-299,UAV-078,UAV-078,HAPS-002,2236.416484,144.375000,5000.000000,NO,2380.791484,OK
339,APP-TEL,19.983130,-7.166644,UAV-299,UAV-078,UAV-078,HAPS-002,2253.664873,144.375000,5000.000000,NO,2398.039873,OK
340,APP-TEL,21.688940,-7.890357,UAV-085,UAV-085,UAV-085,HAPS-002,773.074551,144.375000,5000.000000,NO,917.449551,OK
341,APP-TEL,20.279979,-7.023576,UAV-299,UAV-078,UAV-078,HAPS-002,2003.430883,144.375000,5000.000000,NO,2147.805883,OK
342,APP-TEL,21.036969,-7.934106,UAV-085,UAV-085,UAV-085,HAPS-002,784.880836,144.375000,5000.000000,NO,929.255836,OK
343,APP-TEL,20.770018,-7.543204,UAV-299,UAV-078,UAV-078,HAPS-002,2151.204146,144.375000,5000.000000,NO,2295.579146,OK
344,APP-TEL,18.229047,-6.627923,UAV-293,UAV-293,UAV-072,HAPS-002,691.397987,144.375000,5000.000000,NO,835.772987,OK
345,APP-TEL,20.813003,-6.262674,UAV-079,UAV-079,UAV-079,HAPS-002,1307.942934,144.375000,5000.000000,NO,1452.317934,OK
346,APP-TEL,21.247639,-7.951648,UAV-085,UAV-085,UAV-085,HAPS-002,804.453108,144.375000,5000.000000,NO,948.828108,OK
347,APP-TEL,19.584972,-6.893531,UAV-299,UAV-078,UAV-078,HAPS-002,1952.408882,144.375000,5000.000000,NO,2096.783882,OK
348,APP-TEL,21.302372,-7.080633,UAV-085,UAV-085,UAV-085,HAPS-002,803.473858,144.375000,5000.000000,NO,947.848858,OK
349,APP-TEL,18.779873,-6.695314,UAV-299,UAV-078,UAV-078,HAPS-002,2168.330222,144.375000,5000.000000,NO,2312.705222,OK
350,APP-TEL,20.240101,-6.305491,UAV-079,UAV-079,UAV-079,HAPS-002,1462.701068,144.375000,5000.000000,NO,1607.076068,OK
351,APP-TEL,18.329461,-6.590966,UAV-293,UAV-293,UAV-072,HAPS-002,660.068373,144.375000,5000.000000,NO,804.443373,OK
352,APP-TEL,20.971965,-7.271077,UAV-299,UAV-078,UAV-078,HAPS-002,2213.423018,144.375000,5000.000000,NO,2357.798018,OK
353,APP-TEL,20.740788,-6.229973,UAV-079,UAV-079,UAV-079,HAPS-002,1370.095444,144.375000,5000.000000,NO,1514.470444,OK
354,APP-TEL,18.528187,-6.051732,UAV-294,UAV-293,UAV-072,HAPS-002,928.505587,144.375000,5000.000000,NO,1072.880587,OK
355,APP-TEL,21.513944,-7.273628,UAV-085,UAV-085,UAV-085,HAPS-002,793.041133,144.375000,5000.000000,NO,937.416133,OK
356,APP-TEL,19.583224,-7.593971,UAV-078,UAV-078,UAV-078,HAPS-002,1753.038981,144.375000,5000.000000,NO,1897.413981,OK
357,APP-TEL,19.911035,-7.813273,UAV-299,UAV-078,UAV-078,HAPS-002,2103.373462,144.375000,5000.000000,NO,2247.748462,OK
358,APP-TEL,18.199551,-6.409286,UAV-072,UAV-293,UAV-072,HAPS-002,790.540558,144.375000,5000.000000,NO,934.915558,OK
359,APP-TEL,18.404717,-7.359831,UAV-078,UAV-078,UAV-078,HAPS-002,1703.988755,144.375000,5000.000000,NO,1848.363755,OK
360,APP-TEL,19.508775,-7.278840,UAV-299,UAV-078,UAV-078,HAPS-002,2135.763903,144.375000,5000.000000,NO,2280.138903,OK
361,APP-TEL,21.860353,-6.436850,UAV-086,UAV-077,HAPS-001,HAPS-002,515.505915,88.125000,5000.000000,NO,603.630915,OK
362,APP-TEL,20.866440,-6.547402,UAV-299,UAV-078,UAV-078,HAPS-002,2100.372923,144.375000,5000.000000,NO,2244.747923,OK
363,APP-TEL,21.051108,-6.170285,UAV-079,UAV-079,UAV-079,HAPS-002,1405.002295,144.375000,5000.000000,NO,1549.377295,OK
364,APP-TEL,20.190189,-6.792002,UAV-299,UAV-078,UAV-078,HAPS-002,2270.039485,144.375000,5000.000000,NO,2414.414485,OK
365,APP-TEL,21.876143,-7.760031,UAV-085,UAV-085,UAV-085,HAPS-002,834.427552,144.375000,5000.000000,NO,978.802552,OK
366,APP-TEL,21.209654,-7.438873,UAV-085,UAV-085,UAV-085,HAPS-002,802.248442,144.375000,5000.000000,NO,946.623442,OK
367,APP-TEL,21.783655,-6.016792,UAV-086,UAV-077,HAPS-001,HAPS-002,515.167847,88.125000,5000.000000,NO,603.292847,OK
368,APP-TEL,21.326498,-6.722031,UAV-299,UAV-078,UAV-078,HAPS-002,2151.962989,144.375000,5000.000000,NO,2296.337989,OK
369,APP-TEL,21.916318,-7.839334,UAV-085,UAV-085,UAV-085,HAPS-002,796.784997,144.375000,5000.000000,NO,941.159997,OK
370,APP-TEL,19.181417,-7.494957,UAV-078,UAV-078,UAV-078,HAPS-002,1760.328762,144.375000,5000.000000,NO,1904.703762,OK
371,APP-TEL,21.742427,-6.124676,UAV-086,UAV-204,HAPS-001,HAPS-002,495.248898,88.125000,5000.000000,NO,583.373898,OK
372,APP-TEL,21.843769,-7.900519,UAV-085,UAV-085,UAV-085,HAPS-002,841.699813,144.375000,5000.000000,NO,986.074813,OK
373,APP-TEL,21.895528,-7.150549,UAV-085,UAV-085,UAV-085,HAPS-002,792.996890,144.375000,5000.000000,NO,937.371890,OK
374,APP-TEL,18.371344,-6.092130,UAV-294,UAV-293,UAV-072,HAPS-002,952.242493,144.375000,5000.000000,NO,1096.617493,OK
375,APP-TEL,19.056466,-7.138788,UAV-078,UAV-078,UAV-078,HAPS-002,1765.486087,144.375000,5000.000000,NO,1909.861087,OK
376,APP-TEL,18.236994,-7.144216,UAV-078,UAV-078,UAV-078,HAPS-002,1819.641569,144.375000,5000.000000,NO,1964.016569,OK
377,APP-TEL,18.752830,-6.513995,UAV-299,UAV-078,UAV-078,HAPS-002,2118.834111,144.375000,5000.000000,NO,2263.209111,OK
378,APP-TEL,18.277055,-7.260047,UAV-078,UAV-078,UAV-078,HAPS-002,1914.824410,144.375000,5000.000000,NO,2059.199410,OK
379,APP-TEL,20.197459,-6.891065,UAV-299,UAV-078,UAV-078,HAPS-002,2229.910534,144.375000,5000.000000,NO,2374.285534,OK
380,APP-TEL,20.473748,-6.192389,UAV-079,UAV-079,UAV-079,HAPS-002,1474.761321,144.375000,5000.000000,NO,1619.136321,OK
381,APP-TEL,20.606894,-6.048798,UAV-079,UAV-079,UAV-079,HAPS-002,1568.733338,144.375000,5000.000000,NO,1713.108338,OK
382,APP-TEL,19.111106,-7.182414,UAV-078,UAV-078,UAV-078,HAPS-002,1799.766523,144.375000,5000.000000,NO,1944.141523,OK
383,APP-TEL,21.595844,-6.889839,UAV-085,UAV-085,UAV-085,HAPS-002,907.281045,144.375000,5000.000000,NO,1051.656045,OK
384,APP-TEL,18.991253,-6.031600,UAV-079,UAV-079,UAV-079,HAPS-002,1392.390538,144.375000,5000.000000,NO,1536.765538,OK
385,APP-TEL,21.536576,-6.970717,UAV-085,UAV-085,UAV-085,HAPS-002,874.356401,144.375000,5000.000000,NO,1018.731401,OK
386,APP-TEL,20.114851,-6.283357,UAV-079,UAV-079,UAV-079,HAPS-002,1489.463458,144.375000,5000.000000,NO,1633.838458,OK
387,APP-TEL,20.166018,-7.181188,UAV-299,UAV-078,UAV-078,HAPS-002,2202.876091,144.375000,5000.000000,NO,2347.251091,OK
388,APP-TEL,20.116386,-6.442095,UAV-079,UAV-079,UAV-079,HAPS-002,1575.486432,144.375000,5000.000000,NO,1719.861432,OK
389,APP-TEL,19.355449,-7.969774,UAV-078,UAV-078,UAV-078,HAPS-002,1804.809063,144.375000,5000.000000,NO,1949.184063,OK
